交易日期↓,开盘点位,最高点位,最低点位,收盘点位,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）,成交量(万股),成交额(万元)
2011/12/29,"2,376.27","2,376.27","2,376.27","2,376.27",43.73,1.87,"1,376.27",137.63,701.41,"19,651.94"
2011/12/28,"2,332.54","2,332.54","2,332.54","2,332.54",-51.2,-2.15,"1,332.54",133.25,866.8,"19,963.56"
2011/12/27,"2,383.74","2,383.74","2,383.74","2,383.74",-126.94,-5.06,"1,383.74",138.37,864.22,"20,603.70"
2011/12/26,"2,510.68","2,510.68","2,510.68","2,510.68",15.11,0.61,"1,510.68",151.07,925.82,"21,734.36"
2011/12/23,"2,495.58","2,495.58","2,495.58","2,495.58",20.54,0.83,"1,495.58",149.56,658.52,"16,942.07"
2011/12/22,"2,475.03","2,475.03","2,475.03","2,475.03",-50.5,-2,"1,475.03",147.5,950.92,"24,412.29"
2011/12/21,"2,525.53","2,525.53","2,525.53","2,525.53",-58.14,-2.25,"1,525.53",152.55,"1,262.67","35,520.03"
2011/12/20,"2,583.67","2,583.67","2,583.67","2,583.67",22.27,0.87,"1,583.67",158.37,"2,132.36","61,291.69"
2011/12/19,"2,561.40","2,561.40","2,561.40","2,561.40",32.87,1.3,"1,561.40",156.14,524.8,"11,119.71"
2011/12/16,"2,528.53","2,528.53","2,528.53","2,528.53",75,3.06,"1,528.53",152.85,499.02,"12,959.47"
2011/12/15,"2,453.52","2,453.52","2,453.52","2,453.52",-30.86,-1.24,"1,453.52",145.35,468.57,"10,490.67"
2011/12/14,"2,484.38","2,484.38","2,484.38","2,484.38",-77.68,-3.03,"1,484.38",148.44,405.38,"9,694.25"
2011/12/13,"2,562.06","2,562.06","2,562.06","2,562.06",-40.76,-1.57,"1,562.06",156.21,328.42,"11,100.99"
2011/12/12,"2,602.82","2,602.82","2,602.82","2,602.82",-19.53,-0.74,"1,602.82",160.28,360.58,"10,118.53"
2011/12/9,"2,622.35","2,622.35","2,622.35","2,622.35",-22.87,-0.86,"1,622.35",162.24,467.3,"13,867.11"
2011/12/8,"2,645.22","2,645.22","2,645.22","2,645.22",46.19,1.78,"1,645.22",164.52,611.52,"17,562.21"
2011/12/7,"2,599.03","2,599.03","2,599.03","2,599.03",23.33,0.91,"1,599.03",159.9,512.58,"12,183.71"
2011/12/6,"2,575.69","2,575.69","2,575.69","2,575.69",57.35,2.28,"1,575.69",157.57,444.43,"11,626.33"
2011/12/5,"2,518.35","2,518.35","2,518.35","2,518.35",-100.81,-3.85,"1,518.35",151.83,543.31,"13,158.30"
2011/12/2,"2,619.16","2,619.16","2,619.16","2,619.16",-29.85,-1.13,"1,619.16",161.92,573.37,"15,547.99"
2011/12/1,"2,649.01","2,649.01","2,649.01","2,649.01",38.07,1.46,"1,649.01",164.9,578.13,"15,555.67"
2011/11/30,"2,610.93","2,610.93","2,610.93","2,610.93",-122.51,-4.48,"1,610.93",161.09,832.88,"22,258.07"
2011/11/29,"2,733.44","2,733.44","2,733.44","2,733.44",23.44,0.86,"1,733.44",173.34,591.67,"15,394.15"
2011/11/28,"2,710.00","2,710.00","2,710.00","2,710.00",27.25,1.02,"1,710.00",171,620.92,"15,255.56"
2011/11/25,"2,682.76","2,682.76","2,682.76","2,682.76",-48.64,-1.78,"1,682.76",168.28,731.84,"17,850.96"
2011/11/24,"2,731.40","2,731.40","2,731.40","2,731.40",18.29,0.67,"1,731.40",173.14,976.97,"23,148.48"
2011/11/23,"2,713.10","2,713.10","2,713.10","2,713.10",48.48,1.82,"1,713.10",171.31,811.17,"21,216.38"
2011/11/22,"2,664.62","2,664.62","2,664.62","2,664.62",-0.42,-0.02,"1,664.62",166.46,558.42,"13,385.07"
2011/11/21,"2,665.04","2,665.04","2,665.04","2,665.04",-44.43,-1.64,"1,665.04",166.5,643.94,"16,797.62"
2011/11/18,"2,709.47","2,709.47","2,709.47","2,709.47",-87.03,-3.11,"1,709.47",170.95,"1,053.28","26,810.39"
2011/11/17,"2,796.50","2,796.50","2,796.50","2,796.50",92.49,3.42,"1,796.50",179.65,"1,312.75","33,245.07"
2011/11/16,"2,704.01","2,704.01","2,704.01","2,704.01",-68.64,-2.48,"1,704.01",170.4,"1,268.54","29,928.04"
2011/11/15,"2,772.65","2,772.65","2,772.65","2,772.65",24.72,0.9,"1,772.65",177.26,918.63,"21,648.09"
2011/11/14,"2,747.93","2,747.93","2,747.93","2,747.93",96.8,3.65,"1,747.93",174.79,860.03,"20,809.56"
2011/11/11,"2,651.13","2,651.13","2,651.13","2,651.13",-11.27,-0.42,"1,651.13",165.11,707.02,"16,011.70"
2011/11/10,"2,662.40","2,662.40","2,662.40","2,662.40",-52.13,-1.92,"1,662.40",166.24,"1,021.58","24,749.95"
2011/11/9,"2,714.53","2,714.53","2,714.53","2,714.53",65.16,2.46,"1,714.53",171.45,910.96,"21,521.74"
2011/11/8,"2,649.37","2,649.37","2,649.37","2,649.37",-40.28,-1.5,"1,649.37",164.94,654.73,"15,315.59"
2011/11/7,"2,689.66","2,689.66","2,689.66","2,689.66",-10.6,-0.39,"1,689.66",168.97,932.11,"21,602.56"
2011/11/4,"2,700.26","2,700.26","2,700.26","2,700.26",11.13,0.41,"1,700.26",170.03,"1,264.98","29,511.43"
2011/11/3,"2,689.13","2,689.13","2,689.13","2,689.13",-37.55,-1.38,"1,689.13",168.91,"2,484.41","59,810.73"
2011/11/2,"2,726.68","2,726.68","2,726.68","2,726.68",95.65,3.64,"1,726.68",172.67,"1,944.47","44,406.17"
2011/11/1,"2,631.03","2,631.03","2,631.03","2,631.03",14.07,0.54,"1,631.03",163.1,"1,044.89","24,240.34"
2011/10/31,"2,616.96","2,616.96","2,616.96","2,616.96",58.72,2.3,"1,616.96",161.7,952.7,"22,709.94"
2011/10/28,"2,558.24","2,558.24","2,558.24","2,558.24",94.04,3.82,"1,558.24",155.82,934.25,"21,412.89"
2011/10/27,"2,464.19","2,464.19","2,464.19","2,464.19",0.9,0.04,"1,464.19",146.42,"1,029.54","21,373.46"
2011/10/26,"2,463.29","2,463.29","2,463.29","2,463.29",29.79,1.22,"1,463.29",146.33,912.86,"20,739.58"
2011/10/25,"2,433.50","2,433.50","2,433.50","2,433.50",95.1,4.07,"1,433.50",143.35,890.09,"20,027.77"
2011/10/24,"2,338.40","2,338.40","2,338.40","2,338.40",16.95,0.73,"1,338.40",133.84,554.65,"12,520.08"
2011/10/21,"2,321.45","2,321.45","2,321.45","2,321.45",-93.6,-3.88,"1,321.45",132.14,456.43,"10,283.29"
2011/10/20,"2,415.04","2,415.04","2,415.04","2,415.04",-76.49,-3.07,"1,415.04",141.5,538.98,"11,861.73"
2011/10/19,"2,491.54","2,491.54","2,491.54","2,491.54",-5.21,-0.21,"1,491.54",149.15,698.47,"15,407.41"
2011/10/18,"2,496.75","2,496.75","2,496.75","2,496.75",-75.1,-2.92,"1,496.75",149.68,"1,231.46","26,811.00"
2011/10/17,"2,571.85","2,571.85","2,571.85","2,571.85",42.89,1.7,"1,571.85",157.19,865.71,"18,642.23"
2011/10/14,"2,528.96","2,528.96","2,528.96","2,528.96",12.88,0.51,"1,528.96",152.9,696.89,"15,298.26"
2011/10/13,"2,516.08","2,516.08","2,516.08","2,516.08",73.62,3.01,"1,516.08",151.61,725.66,"17,050.95"
2011/10/12,"2,442.46","2,442.46","2,442.46","2,442.46",114.35,4.91,"1,442.46",144.25,525.43,"12,087.55"
2011/10/11,"2,328.11","2,328.11","2,328.11","2,328.11",3.61,0.16,"1,328.11",132.81,363.99,"8,047.78"
2011/10/10,"2,324.50","2,324.50","2,324.50","2,324.50",-18.7,-0.8,"1,324.50",132.45,267.12,"5,837.16"
2011/9/30,"2,343.20","2,343.20","2,343.20","2,343.20",-21.86,-0.92,"1,343.20",134.32,353.65,"8,107.44"
2011/9/29,"2,365.06","2,365.06","2,365.06","2,365.06",-92.1,-3.75,"1,365.06",136.51,555.39,"12,593.39"
2011/9/28,"2,457.16","2,457.16","2,457.16","2,457.16",-53.55,-2.13,"1,457.16",145.72,497.28,"12,303.31"
2011/9/27,"2,510.72","2,510.72","2,510.72","2,510.72",-5.63,-0.22,"1,510.72",151.07,496.94,"11,316.10"
2011/9/26,"2,516.35","2,516.35","2,516.35","2,516.35",-22.68,-0.89,"1,516.35",151.63,596.1,"14,459.88"
2011/9/23,"2,539.03","2,539.03","2,539.03","2,539.03",8.08,0.32,"1,539.03",153.9,579.49,"13,376.06"
2011/9/22,"2,530.95","2,530.95","2,530.95","2,530.95",-90.77,-3.46,"1,530.95",153.1,563.57,"13,101.30"
2011/9/21,"2,621.72","2,621.72","2,621.72","2,621.72",84.28,3.32,"1,621.72",162.17,855.93,"19,785.44"
2011/9/20,"2,537.44","2,537.44","2,537.44","2,537.44",-3.98,-0.16,"1,537.44",153.74,539.35,"12,449.24"
2011/9/19,"2,541.42","2,541.42","2,541.42","2,541.42",-62.09,-2.38,"1,541.42",154.14,569.75,"13,330.74"
2011/9/16,"2,603.51","2,603.51","2,603.51","2,603.51",-44.56,-1.68,"1,603.51",160.35,649.61,"15,832.52"
2011/9/15,"2,648.07","2,648.07","2,648.07","2,648.07",1.59,0.06,"1,648.07",164.81,"1,039.28","25,482.53"
2011/9/14,"2,646.48","2,646.48","2,646.48","2,646.48",32.5,1.24,"1,646.48",164.65,609.88,"15,771.97"
2011/9/13,"2,613.99","2,613.99","2,613.99","2,613.99",-39.91,-1.5,"1,613.99",161.4,708.3,"16,886.05"
2011/9/9,"2,653.89","2,653.89","2,653.89","2,653.89",4.57,0.17,"1,653.89",165.39,"1,089.53","26,199.89"
2011/9/8,"2,649.32","2,649.32","2,649.32","2,649.32",-75.48,-2.77,"1,649.32",164.93,950.65,"23,433.00"
2011/9/7,"2,724.80","2,724.80","2,724.80","2,724.80",63.92,2.4,"1,724.80",172.48,821.38,"19,577.55"
2011/9/6,"2,660.88","2,660.88","2,660.88","2,660.88",-105,-3.8,"1,660.88",166.09,932.49,"23,747.26"
2011/9/5,"2,765.88","2,765.88","2,765.88","2,765.88",-69.13,-2.44,"1,765.88",176.59,"1,306.85","33,758.88"
2011/9/2,"2,835.00","2,835.00","2,835.00","2,835.00",15.72,0.56,"1,835.00",183.5,972.46,"25,174.30"
2011/9/1,"2,819.29","2,819.29","2,819.29","2,819.29",6.1,0.22,"1,819.29",181.93,"1,425.46","36,404.48"
2011/8/31,"2,813.19","2,813.19","2,813.19","2,813.19",4.24,0.15,"1,813.19",181.32,"1,122.50","28,344.85"
2011/8/30,"2,808.95","2,808.95","2,808.95","2,808.95",-44.98,-1.58,"1,808.95",180.89,"1,231.30","30,995.63"
2011/8/29,"2,853.93","2,853.93","2,853.93","2,853.93",26.63,0.94,"1,853.93",185.39,934.91,"24,778.91"
2011/8/26,"2,827.30","2,827.30","2,827.30","2,827.30",65.51,2.37,"1,827.30",182.73,869.89,"23,788.19"
2011/8/25,"2,761.79","2,761.79","2,761.79","2,761.79",3.38,0.12,"1,761.79",176.18,"1,075.78","28,031.25"
2011/8/24,"2,758.41","2,758.41","2,758.41","2,758.41",-31,-1.11,"1,758.41",175.84,"1,080.75","28,952.33"
2011/8/23,"2,789.40","2,789.40","2,789.40","2,789.40",87.64,3.24,"1,789.40",178.94,"1,045.17","29,849.19"
2011/8/22,"2,701.77","2,701.77","2,701.77","2,701.77",52.77,1.99,"1,701.77",170.18,"1,002.31","26,852.73"
2011/8/19,"2,649.00","2,649.00","2,649.00","2,649.00",47.57,1.83,"1,649.00",164.9,898.42,"21,894.03"
2011/8/18,"2,601.43","2,601.43","2,601.43","2,601.43",-47.54,-1.79,"1,601.43",160.14,819.84,"19,830.31"
2011/8/17,"2,648.97","2,648.97","2,648.97","2,648.97",44.37,1.7,"1,648.97",164.9,"1,230.22","28,898.21"
2011/8/16,"2,604.60","2,604.60","2,604.60","2,604.60",-38.8,-1.47,"1,604.60",160.46,"1,078.11","26,775.41"
2011/8/15,"2,643.39","2,643.39","2,643.39","2,643.39",41.11,1.58,"1,643.39",164.34,"1,557.52","37,416.73"
2011/8/12,"2,602.28","2,602.28","2,602.28","2,602.28",98.61,3.94,"1,602.28",160.23,"1,863.86","42,069.23"
2011/8/11,"2,503.66","2,503.66","2,503.66","2,503.66",23.81,0.96,"1,503.66",150.37,715.19,"17,352.00"
2011/8/10,"2,479.86","2,479.86","2,479.86","2,479.86",60.85,2.52,"1,479.86",147.99,931.27,"23,472.94"
2011/8/9,"2,419.01","2,419.01","2,419.01","2,419.01",4.98,0.21,"1,419.01",141.9,976.72,"21,879.93"
2011/8/8,"2,414.03","2,414.03","2,414.03","2,414.03",-153.2,-5.97,"1,414.03",141.4,"1,015.02","23,886.64"
2011/8/5,"2,567.23","2,567.23","2,567.23","2,567.23",-51.15,-1.95,"1,567.23",156.72,721.91,"18,785.21"
2011/8/4,"2,618.38","2,618.38","2,618.38","2,618.38",1.28,0.05,"1,618.38",161.84,906.62,"23,275.61"
2011/8/3,"2,617.11","2,617.11","2,617.11","2,617.11",2.51,0.1,"1,617.11",161.71,823.19,"22,937.18"
2011/8/2,"2,614.60","2,614.60","2,614.60","2,614.60",-2.81,-0.11,"1,614.60",161.46,"1,013.68","27,784.78"
2011/8/1,"2,617.41","2,617.41","2,617.41","2,617.41",73.81,2.9,"1,617.41",161.74,"1,044.18","28,927.34"
2011/7/29,"2,543.60","2,543.60","2,543.60","2,543.60",-44.62,-1.72,"1,543.60",154.36,"1,171.92","31,759.52"
2011/7/28,"2,588.22","2,588.22","2,588.22","2,588.22",20.73,0.81,"1,588.22",158.82,"1,333.19","35,066.87"
2011/7/27,"2,567.50","2,567.50","2,567.50","2,567.50",107.98,4.39,"1,567.50",156.75,"1,323.91","35,440.43"
2011/7/26,"2,459.52","2,459.52","2,459.52","2,459.52",36.66,1.51,"1,459.52",145.95,"1,125.03","28,173.02"
2011/7/25,"2,422.85","2,422.85","2,422.85","2,422.85",-53.68,-2.17,"1,422.85",142.29,"1,713.95","42,604.92"
2011/7/22,"2,476.53","2,476.53","2,476.53","2,476.53",24.34,0.99,"1,476.53",147.65,"1,638.61","39,347.30"
2011/7/21,"2,452.20","2,452.20","2,452.20","2,452.20",-10.34,-0.42,"1,452.20",145.22,"1,198.24","29,378.54"
2011/7/20,"2,462.54","2,462.54","2,462.54","2,462.54",-28.65,-1.15,"1,462.54",146.25,"1,474.03","35,785.21"
2011/7/19,"2,491.18","2,491.18","2,491.18","2,491.18",115.73,4.87,"1,491.18",149.12,"2,056.63","53,816.65"
2011/7/18,"2,375.45","2,375.45","2,375.45","2,375.45",17.69,0.75,"1,375.45",137.54,"1,425.57","32,744.24"
2011/7/15,"2,357.75","2,357.75","2,357.75","2,357.75",50.93,2.21,"1,357.75",135.78,"1,083.88","26,047.90"
2011/7/14,"2,306.82","2,306.82","2,306.82","2,306.82",56.78,2.52,"1,306.82",130.68,"1,154.42","25,216.61"
2011/7/13,"2,250.04","2,250.04","2,250.04","2,250.04",73.51,3.38,"1,250.04",125,764.73,"16,864.29"
2011/7/12,"2,176.53","2,176.53","2,176.53","2,176.53",-63.09,-2.82,"1,176.53",117.65,628.7,"13,994.97"
2011/7/11,"2,239.62","2,239.62","2,239.62","2,239.62",18.13,0.82,"1,239.62",123.96,563.38,"12,184.14"
2011/7/8,"2,221.49","2,221.49","2,221.49","2,221.49",-7.37,-0.33,"1,221.49",122.15,"1,020.01","21,482.14"
2011/7/7,"2,228.85","2,228.85","2,228.85","2,228.85",38.47,1.76,"1,228.85",122.89,"1,329.35","28,388.91"
2011/7/6,"2,190.39","2,190.39","2,190.39","2,190.39",24.41,1.13,"1,190.39",119.04,962.78,"19,935.12"
2011/7/5,"2,165.97","2,165.97","2,165.97","2,165.97",8.4,0.39,"1,165.97",116.6,841.74,"17,647.51"
2011/7/4,"2,157.58","2,157.58","2,157.58","2,157.58",55.48,2.64,"1,157.58",115.76,"1,051.42","21,672.43"
2011/7/1,"2,102.09","2,102.09","2,102.09","2,102.09",25.49,1.23,"1,102.09",110.21,917.49,"19,138.23"
2011/6/30,"2,076.60","2,076.60","2,076.60","2,076.60",43.47,2.14,"1,076.60",107.66,"1,093.76","21,883.62"
2011/6/29,"2,033.14","2,033.14","2,033.14","2,033.14",-51.26,-2.46,"1,033.14",103.31,718.66,"14,545.73"
2011/6/28,"2,084.39","2,084.39","2,084.39","2,084.39",-10.46,-0.5,"1,084.39",108.44,922.7,"18,555.99"
2011/6/27,"2,094.85","2,094.85","2,094.85","2,094.85",45.54,2.22,"1,094.85",109.49,"1,119.44","22,179.10"
2011/6/24,"2,049.31","2,049.31","2,049.31","2,049.31",78.72,3.99,"1,049.31",104.93,"1,197.98","23,826.69"
2011/6/23,"1,970.59","1,970.59","1,970.59","1,970.59",60.13,3.15,970.59,97.06,913.02,"17,145.69"
2011/6/22,"1,910.46","1,910.46","1,910.46","1,910.46",-21.52,-1.11,910.46,91.05,822.89,"15,272.49"
2011/6/21,"1,931.98","1,931.98","1,931.98","1,931.98",10.62,0.55,931.98,93.2,792.85,"14,667.09"
2011/6/20,"1,921.36","1,921.36","1,921.36","1,921.36",-33.8,-1.73,921.36,92.14,"1,021.91","18,807.46"
2011/6/17,"1,955.16","1,955.16","1,955.16","1,955.16",-42.52,-2.13,955.16,95.52,950.06,"18,288.50"
2011/6/16,"1,997.69","1,997.69","1,997.69","1,997.69",-44.78,-2.19,997.69,99.77,"1,600.66","31,054.85"
2011/6/15,"2,042.46","2,042.46","2,042.46","2,042.46",143.65,7.57,"1,042.46",104.25,"3,043.79","60,553.11"
2011/6/14,"1,898.82","1,898.82","1,898.82","1,898.82",31.3,1.68,898.82,89.88,337.33,"7,189.66"
2011/6/13,"1,867.52","1,867.52","1,867.52","1,867.52",-7.74,-0.41,867.52,86.75,254.7,"5,204.15"
2011/6/10,"1,875.25","1,875.25","1,875.25","1,875.25",-9.94,-0.53,875.25,87.53,416.98,"8,347.50"
2011/6/9,"1,885.20","1,885.20","1,885.20","1,885.20",-58.76,-3.02,885.2,88.52,677.25,"14,153.20"
2011/6/8,"1,943.96","1,943.96","1,943.96","1,943.96",2.77,0.14,943.96,94.4,482.07,"10,535.39"
2011/6/7,"1,941.19","1,941.19","1,941.19","1,941.19",-5.9,-0.3,941.19,94.12,424.07,"9,269.66"
2011/6/3,"1,947.09","1,947.09","1,947.09","1,947.09",25.14,1.31,947.09,94.71,608.87,"13,357.28"
2011/6/2,"1,921.94","1,921.94","1,921.94","1,921.94",-95.52,-4.73,921.94,92.19,"1,162.14","25,439.56"
2011/6/1,"2,017.47","2,017.47","2,017.47","2,017.47",7.17,0.36,"1,017.47",101.75,51.32,"1,486.18"
2011/5/31,"2,010.30","2,010.30","2,010.30","2,010.30",11.34,0.57,"1,010.30",101.03,63.7,"1,974.99"
2011/5/30,"1,998.96","1,998.96","1,998.96","1,998.96",-28.99,-1.43,998.96,99.9,73.83,"1,975.57"
2011/5/27,"2,027.95","2,027.95","2,027.95","2,027.95",1.75,0.09,"1,027.95",102.8,20.22,853.1
2011/5/26,"2,026.21","2,026.21","2,026.21","2,026.21",-22.56,-1.1,"1,026.21",102.62,54.76,"1,556.30"
2011/5/25,"2,048.77","2,048.77","2,048.77","2,048.77",-51.78,-2.47,"1,048.77",104.88,84.67,"2,492.40"
2011/5/24,"2,100.55","2,100.55","2,100.55","2,100.55",23.49,1.13,"1,100.55",110.05,127.54,"4,138.47"
2011/5/23,"2,077.06","2,077.06","2,077.06","2,077.06",-46.21,-2.18,"1,077.06",107.71,98.4,"2,815.98"
2011/5/20,"2,123.27","2,123.27","2,123.27","2,123.27",-3.87,-0.18,"1,123.27",112.33,59.55,"1,711.32"
2011/5/19,"2,127.15","2,127.15","2,127.15","2,127.15",-26.39,-1.23,"1,127.15",112.71,99.39,"2,965.57"
2011/5/18,"2,153.54","2,153.54","2,153.54","2,153.54",5.35,0.25,"1,153.54",115.35,168.81,"4,336.27"
2011/5/17,"2,148.19","2,148.19","2,148.19","2,148.19",15.38,0.72,"1,148.19",114.82,171.89,"4,440.82"
2011/5/16,"2,132.81","2,132.81","2,132.81","2,132.81",3.39,0.16,"1,132.81",113.28,587.49,"14,761.01"
2011/5/13,"2,129.42","2,129.42","2,129.42","2,129.42",30.82,1.47,"1,129.42",112.94,607.09,"15,112.83"
2011/5/12,"2,098.60","2,098.60","2,098.60","2,098.60",-69.32,-3.2,"1,098.60",109.86,707.55,"17,268.41"
2011/5/11,"2,167.92","2,167.92","2,167.92","2,167.92",25.75,1.2,"1,167.92",116.79,"1,114.80","27,302.25"
2011/5/10,"2,142.17","2,142.17","2,142.17","2,142.17",-8.52,-0.4,"1,142.17",114.22,627.76,"14,874.00"
2011/5/9,"2,150.68","2,150.68","2,150.68","2,150.68",4.18,0.19,"1,150.68",115.07,770.75,"18,494.24"
2011/5/6,"2,146.50","2,146.50","2,146.50","2,146.50",75.39,3.64,"1,146.50",114.65,"1,110.20","25,708.22"
2011/5/5,"2,071.11","2,071.11","2,071.11","2,071.11",41,2.02,"1,071.11",107.11,355.48,"8,371.01"
2011/5/4,"2,030.12","2,030.12","2,030.12","2,030.12",-52.33,-2.51,"1,030.12",103.01,254.81,"6,213.38"
2011/5/3,"2,082.45","2,082.45","2,082.45","2,082.45",28.18,1.37,"1,082.45",108.24,247.68,"6,258.31"
2011/4/29,"2,054.26","2,054.26","2,054.26","2,054.26",33.68,1.67,"1,054.26",105.43,309.01,"8,390.10"
2011/4/28,"2,020.58","2,020.58","2,020.58","2,020.58",-103.87,-4.89,"1,020.58",102.06,368.62,"9,247.26"
2011/4/27,"2,124.46","2,124.46","2,124.46","2,124.46",-8.96,-0.42,"1,124.46",112.45,382.42,"9,620.32"
2011/4/26,"2,133.41","2,133.41","2,133.41","2,133.41",-69.46,-3.15,"1,133.41",113.34,329.13,"8,000.53"
2011/4/25,"2,202.88","2,202.88","2,202.88","2,202.88",-166.36,-7.02,"1,202.88",120.29,735.21,"18,210.81"
2011/4/22,"2,369.24","2,369.24","2,369.24","2,369.24",-39.26,-1.63,"1,369.24",136.92,369.39,"9,581.96"
2011/4/21,"2,408.50","2,408.50","2,408.50","2,408.50",39.57,1.67,"1,408.50",140.85,585.47,"14,942.98"
2011/4/20,"2,368.93","2,368.93","2,368.93","2,368.93",-4.3,-0.18,"1,368.93",136.89,301.89,"7,455.16"
2011/4/19,"2,373.23","2,373.23","2,373.23","2,373.23",1.7,0.07,"1,373.23",137.32,449.26,"11,283.38"
2011/4/18,"2,371.53","2,371.53","2,371.53","2,371.53",-32.6,-1.36,"1,371.53",137.15,495.2,"12,096.17"
2011/4/15,"2,404.14","2,404.14","2,404.14","2,404.14",-17.37,-0.72,"1,404.14",140.41,435.85,"11,367.78"
2011/4/14,"2,421.51","2,421.51","2,421.51","2,421.51",-78.04,-3.12,"1,421.51",142.15,643.61,"16,818.16"
2011/4/13,"2,499.55","2,499.55","2,499.55","2,499.55",28.43,1.15,"1,499.55",149.96,768.67,"23,843.62"
2011/4/12,"2,471.12","2,471.12","2,471.12","2,471.12",2.07,0.08,"1,471.12",147.11,"1,300.12","36,738.85"
2011/4/11,"2,469.06","2,469.06","2,469.06","2,469.06",-1.96,-0.08,"1,469.06",146.91,527.06,"17,311.54"
2011/4/8,"2,471.02","2,471.02","2,471.02","2,471.02",52.19,2.16,"1,471.02",147.1,556.69,"15,978.03"
2011/4/7,"2,418.83","2,418.83","2,418.83","2,418.83",27.99,1.17,"1,418.83",141.88,375.47,"12,214.90"
2011/4/6,"2,390.84","2,390.84","2,390.84","2,390.84",-14.2,-0.59,"1,390.84",139.08,294.54,"8,661.90"
2011/4/1,"2,405.04","2,405.04","2,405.04","2,405.04",9.87,0.41,"1,405.04",140.5,222.39,"5,736.47"
2011/3/31,"2,395.17","2,395.17","2,395.17","2,395.17",-12.5,-0.52,"1,395.17",139.52,70.94,"3,902.74"
2011/3/30,"2,407.67","2,407.67","2,407.67","2,407.67",-53.52,-2.17,"1,407.67",140.77,469.5,"14,761.13"
2011/3/29,"2,461.19","2,461.19","2,461.19","2,461.19",-70.55,-2.79,"1,461.19",146.12,663.39,"20,050.42"
2011/3/28,"2,531.73","2,531.73","2,531.73","2,531.73",-60.45,-2.33,"1,531.73",153.17,544.31,"17,522.63"
2011/3/25,"2,592.18","2,592.18","2,592.18","2,592.18",16.07,0.62,"1,592.18",159.22,595.68,"16,980.77"
2011/3/24,"2,576.11","2,576.11","2,576.11","2,576.11",0.8,0.03,"1,576.11",157.61,649.6,"20,280.41"
2011/3/23,"2,575.31","2,575.31","2,575.31","2,575.31",-4.12,-0.16,"1,575.31",157.53,122.29,"7,326.89"
2011/3/22,"2,579.42","2,579.42","2,579.42","2,579.42",-7.06,-0.27,"1,579.42",157.94,521.21,"15,027.66"
2011/3/21,"2,586.48","2,586.48","2,586.48","2,586.48",-2.83,-0.11,"1,586.48",158.65,367.58,"11,476.73"
2011/3/18,"2,589.31","2,589.31","2,589.31","2,589.31",12.66,0.49,"1,589.31",158.93,373.71,"11,883.38"
2011/3/17,"2,576.66","2,576.66","2,576.66","2,576.66",-83.41,-3.14,"1,576.66",157.67,699.87,"22,126.71"
2011/3/16,"2,660.07","2,660.07","2,660.07","2,660.07",3.64,0.14,"1,660.07",166.01,756.18,"22,992.72"
2011/3/15,"2,656.43","2,656.43","2,656.43","2,656.43",-73.42,-2.69,"1,656.43",165.64,"1,353.39","41,928.86"
2011/3/14,"2,729.85","2,729.85","2,729.85","2,729.85",36.18,1.34,"1,729.85",172.99,982.9,"33,379.78"
2011/3/11,"2,693.67","2,693.67","2,693.67","2,693.67",3.23,0.12,"1,693.67",169.37,"1,749.17","61,671.84"
2011/3/10,"2,690.44","2,690.44","2,690.44","2,690.44",85.83,3.3,"1,690.44",169.04,"2,043.17","63,573.97"
2011/3/9,"2,604.62","2,604.62","2,604.62","2,604.62",9.89,0.38,"1,604.62",160.46,958.63,"29,086.18"
2011/3/8,"2,594.73","2,594.73","2,594.73","2,594.73",68.3,2.7,"1,594.73",159.47,"1,448.64","40,589.50"
2011/3/7,"2,526.42","2,526.42","2,526.42","2,526.42",18.93,0.75,"1,526.42",152.64,589.05,"17,511.27"
2011/3/4,"2,507.49","2,507.49","2,507.49","2,507.49",24.16,0.97,"1,507.49",150.75,458.07,"14,411.07"
2011/3/3,"2,483.33","2,483.33","2,483.33","2,483.33",-19.99,-0.8,"1,483.33",148.33,683.97,"19,901.57"
2011/3/2,"2,503.32","2,503.32","2,503.32","2,503.32",-46.21,-1.81,"1,503.32",150.33,"1,130.56","33,036.93"
2011/3/1,"2,549.53","2,549.53","2,549.53","2,549.53",-18.25,-0.71,"1,549.53",154.95,"1,091.63","30,388.57"
2011/2/28,"2,567.78","2,567.78","2,567.78","2,567.78",49.05,1.95,"1,567.78",156.78,"1,139.90","31,760.86"
2011/2/25,"2,518.73","2,518.73","2,518.73","2,518.73",13.6,0.54,"1,518.73",151.87,850.97,"23,848.58"
2011/2/24,"2,505.12","2,505.12","2,505.12","2,505.12",-56.22,-2.19,"1,505.12",150.51,839.6,"26,048.45"
2011/2/23,"2,561.34","2,561.34","2,561.34","2,561.34",44.38,1.76,"1,561.34",156.13,"1,226.33","34,178.15"
2011/2/22,"2,516.96","2,516.96","2,516.96","2,516.96",-71.48,-2.76,"1,516.96",151.7,"1,218.57","36,940.76"
2011/2/21,"2,588.43","2,588.43","2,588.43","2,588.43",55.86,2.21,"1,588.43",158.84,825.55,"26,688.88"
2011/2/18,"2,532.58","2,532.58","2,532.58","2,532.58",-59.05,-2.28,"1,532.58",153.26,903.25,"26,177.09"
2011/2/17,"2,591.63","2,591.63","2,591.63","2,591.63",22.98,0.89,"1,591.63",159.16,"1,563.46","43,625.94"
